code,ARTHAUD,ASSELINEAU,CHEMINADE,DUPONT-AIGNAN,FILLON,HAMON,LASSALLE,LE PEN,MACRON,MÉLENCHON,POUTOU
31004,0.00365013370810642,0.009252210575628037,0.001756748843473678,0.02389178427124202,0.1676719173937655,0.10952353067478675,0.01165310066170873,0.09152661474497863,0.26712342136596984,0.30391754992094633,0.010032987839394117
31005,0.00502854036422941,0.008475623316612715,0.0019274012206874397,0.05084138476364625,0.15488398527267785,0.06546986582322271,0.019768217648076306,0.2257777558130915,0.23928191949393363,0.21809286120240184,0.010452445081420346
31006,0.004484353860254004,0.008226770828787151,0.0017675555361585126,0.04290140968009427,0.14871470344346005,0.0796272858202767,0.017042726836293806,0.17404966612839873,0.29001003796971153,0.22398856544319817,0.009186924453367084
31007,0.005464413164155432,0.007756740681998414,0.0018462529738302934,0.04494201030927835,0.14255798969072164,0.07544855273592387,0.02153548770816812,0.23365632434575734,0.2300505551149881,0.22620935765265662,0.010532315622521809
31008,0.005561635210697528,0.007885229436191105,0.0018738663108819164,0.040565457897971724,0.14580178991710016,0.07532942569745305,0.04773112267078418,0.23564243632602275,0.21306609501251741,0.2146551336441453,0.011887807876234878
31009,0.004607237133347543,0.009230870128379597,0.002016690987194832,0.033381974389664046,0.14129953599711434,0.09703070944893509,0.016133527897558658,0.15159613713498712,0.25789050843567085,0.27576199767178766,0.0110508107753603
31010,0.003689310836735698,0.007489300998573466,0.0017954646072113729,0.04151704461606572,0.17387721973535344,0.08298489842097496,0.021262728122386738,0.15728761867283192,0.28743420729007824,0.21331595258005803,0.009346254119730434
32001,0.005716469747577978,0.008923675158283064,0.0015288233045848082,0.0433055818668262,0.16797115176894828,0.08479984047061169,0.043721022982202505,0.18618409026704555,0.2413712880336341,0.20585938149126742,0.010618674909018395
32002,0.005691723925751205,0.008546132020647456,0.0016408573479643114,0.04737975592246949,0.19150172631866816,0.07561617611868868,0.041500017092264044,0.20823505281509588,0.22647249854715756,0.18290431750589684,0.01051174238539637
33001,0.0031660619895914014,0.00904977375565611,0.001562648621472151,0.02873914638620521,0.2482573070808365,0.08000760941937413,0.013384425149131032,0.09670756729580259,0.31445925563572624,0.1926270161564279,0.012039188509776744
33002,0.0022938954695564478,0.007989084221558663,0.0012853724613893888,0.020368209772785698,0.20999031026913723,0.11200537878937689,0.011153077972671004,0.060017006466412226,0.3187328205026795,0.24410211789831715,0.012062726176115802
33003,0.003990971245379306,0.009781150839085349,0.001995485622689653,0.031437076777127156,0.12020347410775623,0.10711832248356178,0.016765350518499134,0.1134319081422356,0.28371880009159606,0.2958879911020969,0.01566946906997285
33004,0.005681491283585524,0.010356136010586272,0.0019561590242218514,0.042546458776825266,0.12197226856912721,0.08305045739600714,0.016857488061676543,0.19840630573614867,0.2463753523962948,0.25478971290489616,0.018008169840630573
33005,0.005337447854163095,0.007337562146408366,0.0014400822904165951,0.04844848277044402,0.15008857649008514,0.061523515629464544,0.020126864392250986,0.2414195096862678,0.2342190982341848,0.20949768558203327,0.02056117492428139
33006,0.003926749160717965,0.008314042976088037,0.001684623868332707,0.04352146986462411,0.16306916653537104,0.08398880149313424,0.015343408757620197,0.1401752493606913,0.3105767715819709,0.21500163614548362,0.01439808025596587
33007,0.003732324893127261,0.008040118382111147,0.0017428477474514962,0.04005261427162118,0.15554094048010522,0.09312726076948372,0.017165406116409074,0.11772443275238409,0.31540611640907595,0.23373890167707992,0.013729036501150937
33008,0.004068433131650323,0.0078007279133922155,0.002016830099450588,0.0475577810232515,0.24601849920022253,0.05127848482741034,0.021872174699214132,0.1887938428727079,0.24679509469828687,0.170735099798317,0.013063031736096622
33009,0.006180012676949081,0.008332452989647158,0.0020467990703570676,0.046191633213606594,0.14921825480667653,0.0721133530530319,0.026648003380519755,0.20699080921191634,0.2392377984365096,0.22728713289668287,0.015753750264103104
33010,0.004629046479405467,0.007242725784103792,0.0019996221186547422,0.044999370197757904,0.17806083889658647,0.06074442625015745,0.022405214762564556,0.25209409245496917,0.22301297392618719,0.18930280891799975,0.015508880211613554
33011,0.006954642431631155,0.0076888975090742846,0.0019395417140007204,0.052727826882048155,0.13258153002133496,0.056440663877420964,0.020739242470421988,0.30781912388130006,0.19407885622454352,0.20059017483583164,0.018439500152392565
33012,0.005320962219686078,0.0077220649483466484,0.0018082378573863551,0.044079503179237874,0.1647275044835406,0.06863893047177222,0.026930886777631207,0.2133720671715899,0.23215106196920066,0.21940446723680504,0.01584431368480339
34001,0.003282693335369112,0.01110008397587602,0.0014352240629055652,0.03536147797541797,0.19088480036644018,0.057699060997022676,0.011084815634781281,0.22137567753263607,0.2284754561416902,0.23172761279486984,0.007573097182991068
34002,0.0035013360361190455,0.011563622961393164,0.0014742467520501245,0.020386068368193126,0.15891919284990325,0.09495070487422833,0.006841426333732609,0.1097853128167327,0.24580761079885746,0.33709573389846126,0.009674744310328942
34003,0.0029162095051105848,0.00999018305711151,0.0013570479875267079,0.03832938730727031,0.20803256915170065,0.06619218109372293,0.011015187388115725,0.19010221169948605,0.25115493445746956,0.21305653404169314,0.007853554310792862
34004,0.004422198998954953,0.01004345195533799,0.0012430559375171883,0.04089984049282218,0.16424839117760298,0.05729057807601342,0.015719707386832406,0.2515923216544744,0.20694131235905616,0.23788570485671856,0.00971343710466971
34005,0.005481827275758586,0.008682894298099366,0.0016538846282094031,0.03970656885628543,0.14591530510170056,0.05591197065688563,0.021180393464488162,0.2971523841280427,0.17507169056352118,0.23703901300433478,0.012204068022674226
34006,0.0040893046747209226,0.007231612477401211,0.0013917984331506298,0.037191149883777655,0.1822968978678222,0.04327488736476598,0.015094556202829512,0.340431027061153,0.17010072603093523,0.19125032283984275,0.007647717163600884
34007,0.004542146603427941,0.007390398755301262,0.001392757660167131,0.03879645662375467,0.18721925267886272,0.04444277146227007,0.012597555773043239,0.3210494617179854,0.16999171873823685,0.20358101834424955,0.008996461642701197
34008,0.0037727666955767562,0.009916160740098294,0.0015900549291702805,0.038320323793003756,0.1584272911246025,0.0595114194854004,0.012156692685747325,0.2601329864122579,0.2083983810349812,0.23889852558542932,0.008875397513732293
34009,0.00320787330457667,0.010199791332513197,0.001354781444165875,0.035395611753896945,0.18797203232788826,0.05635579363719887,0.011850444586324494,0.2526900976376972,0.21537910522135884,0.21721662488126198,0.00837784387311771
35001,0.006167167836061922,0.007030292905668783,0.0018097783717563203,0.036710658202472435,0.15207706871589263,0.1161599287225749,0.005791290789620225,0.09991368749303932,0.335282325425994,0.22882559305045105,0.010232208486468426
35002,0.005380089797182227,0.0059348712390979,0.0017288537957372142,0.03344170924291686,0.19226402435877588,0.10542137585797595,0.006412241317025339,0.09076482427620375,0.3501703050007741,0.19892140166176395,0.009560303452546834
35003,0.007851785262803045,0.00653144927943366,0.001727673680366323,0.04713880383178358,0.1702250189622721,0.08676292946034778,0.00820293844986937,0.16039272972441498,0.29758125684748715,0.20116863780655672,0.012416776694665281
35004,0.008327634066862453,0.007053680385136313,0.0019712756969867645,0.054967748856794195,0.16289174075713078,0.08004452132866664,0.008542194686942645,0.18941679741454454,0.2697429295570664,0.202236794464336,0.01480468278553325
35005,0.009047303810552477,0.006596750403586402,0.0016608015980860132,0.05770995203419161,0.21519575392262755,0.06747732367048767,0.007792992114095908,0.1537809367850133,0.2947167926785362,0.17342020603231015,0.012601186950512757
35006,0.009460724716667365,0.006805573023658799,0.001914504115485124,0.055702287622800765,0.20140024315599714,0.07080870330776003,0.009502648164451712,0.19103117707066897,0.26805852513310696,0.1714948504031638,0.013820763286239327
35007,0.006808154571732846,0.006934935848673868,0.0013438815355748264,0.04153354632587859,0.24561336781784066,0.06870277397433946,0.008329529895025103,0.16170951873827275,0.2783609716517065,0.16974745169633348,0.010915867944621939
35008,0.0045057022986468125,0.006426165573479879,0.0014920522366010755,0.02817171896235892,0.171778053536607,0.1249926136027891,0.005746617030077409,0.07717307805944572,0.3299208178218992,0.23995449979318087,0.009838681084914022
36001,0.009703432630690003,0.00847808448278717,0.0021857561557185675,0.05212697256213674,0.1971485817423126,0.05803844943783014,0.012435627825338212,0.2350515805335232,0.21632362438111638,0.19574108724809988,0.012766803000447087
36002,0.011397303772167331,0.008306990062798577,0.0023531746594275833,0.057114100619480315,0.1923649405327247,0.06068638986150291,0.013849708688317764,0.2521866095856428,0.20182016642331627,0.18594332534766028,0.013977290446961428
37001,0.005625159805676298,0.008044371889935684,0.0018094919654623055,0.03463603642586,0.2204039887496804,0.09206773793835926,0.0068839368251283365,0.1106740357571347,0.271994178156285,0.23800719863108,0.00985386385539799
37002,0.007304541035967227,0.008429384807665603,0.002096930981808082,0.060991528954311904,0.20204138314123038,0.06186640744341064,0.008415497847521177,0.21405360366615747,0.23643938341896958,0.1858769615331204,0.012484377169837522
37003,0.008437467991396087,0.007630851172795247,0.0021381747413704803,0.05835808665369251,0.20698043634128854,0.06337703574720885,0.009116050394346,0.19646881081634743,0.24605653999795146,0.18960616613745776,0.011830380006145651
37004,0.009305775178069157,0.006842893326429801,0.0017212185667706862,0.05387554050461091,0.20278193700060174,0.06814906032661172,0.00965561635017702,0.20134059137151733,0.23723429562978407,0.19662473237150332,0.012468339373924239
37005,0.0069643042363714495,0.007690369997184643,0.0021633796138515564,0.05765554847600279,0.2338820809933765,0.058411249573992026,0.00846088876376191,0.2037133077481589,0.23914235334212516,0.17166269059226222,0.010253826662912857
38001,0.0032719711332640207,0.007446027765885878,0.0013913522108739526,0.027307198336493182,0.2402911136933521,0.08819032475077977,0.00611583389395144,0.08926059568222128,0.3257140236071188,0.20460522292214545,0.006406336003914134
38002,0.00564167638383977,0.010443103093490638,0.0016633513958433364,0.04036628026613622,0.13723506413334247,0.07258728307840044,0.009019823033129844,0.1962240208519103,0.25812812950133757,0.2581624254064065,0.010528842856162974
38003,0.0054099515832064194,0.010183438274270908,0.0015457004523446911,0.03677857841020162,0.12774759620848772,0.09310572136476257,0.006364648921419316,0.15666128702293547,0.26656513536244403,0.28479530834450933,0.010842634055417907
38004,0.005599931777480883,0.009437448477785042,0.0018050541516245488,0.049191278887972936,0.17516131783166095,0.06879104010915603,0.011086159356434236,0.20316097671906536,0.2524517467807499,0.21282583359390544,0.0104892123141647
38005,0.005114931140394333,0.010056474784504112,0.001684335678192807,0.049898444466461904,0.16102744476369762,0.07458139304468443,0.010019320321014564,0.19501139403547013,0.2665461210740117,0.21553304270286336,0.010527097988705042
38006,0.0054811205846528625,0.011102782722758362,0.0017333458259158625,0.06304069458758862,0.17324088822261782,0.04509822293013523,0.009400668353165309,0.31203348012117804,0.20859489678003684,0.16135731909178924,0.00891658078016178
38007,0.006347744806707683,0.00952859275380516,0.0018973478982686701,0.06351930132953863,0.16746885419718466,0.04842422466831289,0.013253533112906151,0.29506550035575274,0.20827578509744835,0.17536516971497929,0.010853946065095774
38008,0.005245213742460005,0.009998688696564385,0.001557172829792814,0.058828350380278,0.17966496197220036,0.054501049042748495,0.010129819040125885,0.26411290322580644,0.23051075268817203,0.1761900078678206,0.009261080514030946
38009,0.0059937284166236655,0.009248600801810027,0.0020111406607655567,0.05471096468595774,0.17340795723679858,0.06774368541526085,0.011603752365074955,0.21520528189047222,0.2498445335344474,0.20035988832876858,0.009870466664020429
38010,0.005995405390261669,0.011696643693617975,0.0017790104779514765,0.05898750490278478,0.15541827758166638,0.05447694290356923,0.00973552978091556,0.28275060234213034,0.21696923852748362,0.19343587157505462,0.008754972824564352
39001,0.007538518331422798,0.008471118537372011,0.0018846295828556995,0.05585886650216635,0.1846742699489013,0.05263362412325866,0.012920398686588043,0.2312265635625328,0.22361032854728088,0.2091550253550681,0.012026656822553381
39002,0.007692307692307693,0.01057981057981058,0.00231000231000231,0.06352506352506353,0.20676830676830676,0.04897204897204897,0.015592515592515593,0.22804342804342803,0.20887040887040886,0.1920766920766921,0.01556941556941557
39003,0.007790549169859514,0.00795475278233899,0.00160554643313264,0.053056011676701334,0.1809341361065499,0.05035577449370553,0.011932129173508483,0.26157635467980295,0.2069877759532932,0.20527276044517423,0.012534209085933223
40001,0.005590007860948555,0.008023158603995358,0.0017219220643100459,0.049673708246509365,0.1682866875460115,0.08643300101069339,0.035324357710592315,0.19661105773429993,0.24194252773167962,0.1945397601786806,0.0118538113122793
40002,0.004476876930653176,0.007946456551909387,0.0013766396561758517,0.04114249899270269,0.1870439181626897,0.07658817209114921,0.041567802301114745,0.16252182477503693,0.25668173881899986,0.20973049200877467,0.01092357971079375
40003,0.004968152866242038,0.007210191082802548,0.001426751592356688,0.04289171974522293,0.15653503184713377,0.09921019108280255,0.05025477707006369,0.1872484076433121,0.23884076433121018,0.19931210191082802,0.012101910828025478
41001,0.007146878518703866,0.008225947704241211,0.0017358939071687727,0.058082071812836235,0.20524208682597272,0.0716877267609158,0.008272863755786314,0.21686162892530964,0.23454898035781307,0.17712373326660827,0.011072188164644064
41002,0.007906258859104797,0.007181780955680852,0.0024254260245062526,0.06189561218382839,0.21981604561060888,0.04586260119066368,0.010237187765773145,0.282987368885249,0.1964122594260875,0.15396730399722808,0.011308155101269412
41003,0.008793363499245851,0.008054298642533937,0.002096530920060332,0.06036199095022624,0.23642533936651583,0.052187028657616895,0.010015082956259427,0.25380090497737556,0.19864253393665157,0.1579788838612368,0.011644042232277526
42001,0.0054967763266655645,0.009733013721276244,0.001570507521904447,0.04424285005786081,0.171226649032898,0.07517771532484709,0.009629690857993057,0.20071499421391967,0.24495784427178047,0.2267730203339395,0.010476938336915192
42002,0.006021897810218978,0.011001042752867571,0.0017205422314911366,0.03829509906152242,0.18151720542231492,0.08188216892596455,0.007768508863399374,0.1686131386861314,0.2512252346193952,0.2415276329509906,0.010427528675703858
42003,0.005544751771909806,0.009787692258240787,0.0015589591938413075,0.062020861124057795,0.1772713392584497,0.05708683563427139,0.011137718776618826,0.24673341797785314,0.23302422011860946,0.18598222465084135,0.009851979235306408
42004,0.00664956414085334,0.008474684432872586,0.001761304897193399,0.058531480134267594,0.16420977396587152,0.053541116258886294,0.012750315886204388,0.2699774093502316,0.21739352401373307,0.19564523745708415,0.011065589462802006
42005,0.007291548604027353,0.007833062576347173,0.0017126953543138515,0.06075031168536779,0.19483168990139407,0.05141864067399599,0.014822370823730906,0.25211883083355374,0.22979082448650623,0.1686753057035274,0.010754719357235508
42006,0.007148258424311168,0.008211635710572334,0.0018195566898246609,0.06864691147974857,0.20360130440947113,0.04831277470579895,0.0166359468783969,0.2542180632355026,0.2292995888274493,0.15187390708445578,0.010232052554468548
43001,0.00760471001394412,0.0075659763466405,0.0020657955895264164,0.06314878892733564,0.17782626659092082,0.05191602540928575,0.01910860920311935,0.24943190621288022,0.23220833548520373,0.17547642410783454,0.013647162113308887
43002,0.007308199993561058,0.007469173561701169,0.001963877531309359,0.055616367792408486,0.19611409806509772,0.05495637616303403,0.026270886320466178,0.20710859276906732,0.23878819097904125,0.19038343903930974,0.014020797785003702
44001,0.0031453829089825515,0.006654968049531504,0.0015892461013806574,0.030129457338674965,0.23891666390755886,0.09484157202926861,0.005578916001721683,0.07487666788067411,0.32801377346621197,0.20738006158328642,0.00887329073270867
44002,0.003399400783590689,0.008282438349850195,0.00118114772989168,0.023190827379580548,0.21380214335100253,0.1113015671813782,0.005084696934777599,0.06301855266190366,0.3078186218022586,0.2542348467388799,0.008685757086886379
44003,0.005105191650541397,0.008371416416210356,0.0015644942154884928,0.03682050859785637,0.1487230159056912,0.1033664072899941,0.005791373324001262,0.11755664429714412,0.29611483936487026,0.2651680458918303,0.011418063046372157
44004,0.005890361479258703,0.007626906726681671,0.0015837292656497458,0.03914867605790336,0.14592537023144675,0.10034453057708871,0.006126531632908227,0.11262537856686394,0.30642382817926705,0.26219054763690924,0.012114139646022617
44005,0.004988274982515325,0.007559550746698482,0.0017484675196445469,0.04707491669066524,0.19178631669889332,0.07993582095692599,0.0072921380672234335,0.11972888468342453,0.3218414448512774,0.2069774139136874,0.011066770889044309
44006,0.008275553567434578,0.007615745918139119,0.0019458734063967792,0.055423842540818606,0.19860210243793336,0.06499664504585104,0.009282039812122568,0.19560501006486244,0.24468798926414673,0.1978528293446656,0.015712368597629166
44007,0.005746094451427546,0.00811411384449632,0.0017283174717184413,0.04684413718800503,0.25958430597952953,0.05476746274016879,0.00811411384449632,0.16012749147064104,0.2631195008080445,0.17902675525228945,0.012827706949182976
44008,0.008617476480849224,0.007454564429800367,0.0015505494013984763,0.04281901808477331,0.13082760574299643,0.08502676188630298,0.007842201780149986,0.16397059919788887,0.27379124237770786,0.2650395837371222,0.013060396881010242
44009,0.0070746702091507305,0.007012882696407056,0.0018330295447290103,0.058337709948819344,0.21045856632374596,0.06166393771818716,0.00954617071889771,0.18405470254461573,0.24619234452717106,0.20132431235647275,0.012501673411803475
44010,0.005792701815253082,0.0069491770439667104,0.0017347128430704418,0.05545918261982942,0.21001383640005783,0.06994609999380459,0.007857836152241704,0.13786836833736035,0.29837060900811596,0.19505193812857527,0.010955537657724635
45001,0.005508404060575803,0.008137793310034948,0.0018139457480445998,0.052038608753536365,0.2346313862539524,0.06856382093526377,0.007671825594940922,0.1576967881511067,0.2893992344816109,0.16595107338991513,0.008587119321018473
45002,0.006664148092179826,0.008568190404231206,0.0019191537589724216,0.055685681904042314,0.2107593502077824,0.0654476766150359,0.008628636191915376,0.20864374763883642,0.24939931998488854,0.17337363052512278,0.010910464676992823
45003,0.0070300325825187705,0.009633092506020683,0.002054115313783822,0.06895452613684658,0.21359257685224536,0.04951126221844454,0.010943476413089672,0.26896515087122824,0.21102493271001557,0.14725881852953676,0.01103201586627001
45004,0.007293538762192249,0.009369928983964684,0.0021461848510757097,0.06305944757550906,0.20913960670726386,0.043220324196053116,0.009771248102458515,0.29961089494163423,0.1895622131876952,0.15689832667376247,0.009928286018390884
45005,0.00790486664833654,0.00881564476216662,0.0021824305746494365,0.06463087709650811,0.19631564476216662,0.04919920263953808,0.009503024470717625,0.28254742919989,0.20387682155622766,0.16297772889744294,0.012046329392356338
45006,0.005808274611037466,0.008006000139538129,0.0017442266099211609,0.05314658480429777,0.21169678364613131,0.0671701667480639,0.007674597083653108,0.2019291146305728,0.2610583967069002,0.1726261075838973,0.009139747435986884
46001,0.005735904320234317,0.007775724397642875,0.0022490323930402034,0.04201680672268908,0.16588793193625997,0.07261410788381743,0.025210084033613446,0.1720945639666655,0.25717423899020186,0.23569510791868614,0.013546497437149134
46002,0.007374548449285942,0.007954779418646004,0.001815561420255676,0.04005465401388811,0.16740599322439964,0.0708443296460591,0.030452767327381287,0.14960600445467648,0.2765642839762667,0.2338705149081925,0.014056563160948584
47001,0.004991200484694614,0.00877066443553273,0.0014713943625400305,0.0467239837281094,0.18551109315945877,0.05840858601886847,0.032529355760076165,0.240572978275295,0.21982920285046595,0.19030033755517728,0.0108912033697816
47002,0.005912945541274679,0.008198621968994303,0.0019544189744269244,0.05064926460845369,0.18167815025838083,0.05488936001060024,0.0337385716178614,0.26528753146945805,0.19766132237975353,0.18765734729031402,0.012372465880482311
47003,0.005767539408700359,0.009420878154387389,0.0018097557675394087,0.0526013124957716,0.18603274473986875,0.055408970976253295,0.030292267099654963,0.24654962451796225,0.20431635207360802,0.19443880657600973,0.013361748190244233
48001,0.00610629945791015,0.007352483020748956,0.0019315845224001495,0.04563108812594762,0.22817621035578542,0.05676366128730762,0.0366377967474609,0.18894219785241032,0.21731364363304048,0.1969593121066733,0.014185722890315076
49001,0.006539664486778504,0.007766786884755249,0.0014665609146551337,0.04470017808239678,0.2473250228214836,0.0774583601454589,0.006659383745117699,0.13166125435852924,0.2806967660835341,0.18514583302156443,0.010580189455726322
49002,0.008285038520588114,0.007372162823828822,0.0017150997939113957,0.04818877162892986,0.21897951562262272,0.07658473837812418,0.007427488623632415,0.13859112850800148,0.285342812487033,0.1955628708557518,0.011950372757576176
49003,0.00976621350963328,0.006239032949892766,0.0020028713731189847,0.05990889593931122,0.2361261277229302,0.05223417642992609,0.008153281695882593,0.2465126996224676,0.20289264254949574,0.16256934720572858,0.013594711001612933
49004,0.008282781147923472,0.006799546696886874,0.0018998733417772149,0.060012665822278516,0.24883341110592627,0.05449636690887274,0.00838277448170122,0.21985200986600895,0.22958469435370976,0.14854009732684487,0.013315778948070128
49005,0.0086651204741657,0.008455740239659837,0.0015622986728514366,0.05859425331787141,0.24336425718335267,0.05646823862904265,0.007215565004509728,0.14452068032470042,0.30260275737662673,0.1560204870506378,0.012530601726581625
49006,0.009573251435987716,0.007851351177702677,0.0018247002737050411,0.06247670937150641,0.23464103519615528,0.06261805939270891,0.00842960126444019,0.1645442746816412,0.26972154045823105,0.1652124747818712,0.013107001966050295
49007,0.00776353500677144,0.007732039935750055,0.0018109665837296462,0.05305344713552329,0.23473276432238355,0.06683254070737929,0.006834430411640578,0.16123901609398128,0.2723851217284495,0.17563226355075431,0.01198387452363705
50001,0.008893821892928186,0.0062127021650762535,0.001801827774094041,0.05752875717127454,0.21884279413036584,0.05993599907746418,0.007164067229797907,0.21804998990976446,0.25035315824372245,0.1578689422550235,0.013347940150488655
50002,0.009657974053204036,0.00712881666885074,0.0019132485912724414,0.06465731883108373,0.2573188310837374,0.054776569256978117,0.009160005241776962,0.18943781942078364,0.24213078233521163,0.14975756781548946,0.014061066701611847
50003,0.0083507789819452,0.006858742294035323,0.0022901028233035313,0.05632727651256665,0.21936409165037762,0.058721474918747615,0.008871256896332365,0.2191443343087475,0.2407962155472536,0.16545414589574248,0.013821580170948079
50004,0.007539769012856832,0.00700225176145856,0.002237233965279291,0.04804242028038062,0.16282414469383308,0.0851601656134234,0.008149923730660275,0.19185007626933973,0.26344156315827705,0.20992227791094648,0.013830173603544708
51001,0.007454778001096291,0.008770327060113284,0.0018636945002740728,0.051361227845788414,0.2084597113100676,0.057372556184907726,0.006358487118582131,0.2382605517997442,0.23699981728485292,0.17399963456970582,0.009099214324867532
51002,0.006719466743119266,0.008511324541284403,0.0015768348623853212,0.050888761467889905,0.23498423165137614,0.05481293004587156,0.007579558486238532,0.22692087155963303,0.2389800745412844,0.16015625,0.00886969610091743
51003,0.007494768262414224,0.00914945735931087,0.0018818032866667748,0.06021770517333679,0.22584883928426586,0.043021916519312815,0.008695228979770615,0.2933179760881203,0.19283616955696511,0.14738088671868663,0.010155248771150009
51004,0.007669450024070785,0.008184066800577698,0.0018094589883630207,0.0590149238865187,0.20881820747356364,0.0484403791563605,0.008565879247663473,0.2837198492670861,0.20450206676737662,0.15971380667009744,0.009561911718322018
51005,0.007644786386086163,0.006992779018402908,0.0017930202611289507,0.06484213271609969,0.22911538900389575,0.031198552543643742,0.008606497253418964,0.35203507799638134,0.17023912370209784,0.11829043668193451,0.009242204436910137
52001,0.008917060593038246,0.007520412548345509,0.002094972067039106,0.06225827245380318,0.20344506517690875,0.046519123334765794,0.012211717518980088,0.28181850737716657,0.20186935969058875,0.16039965620971208,0.012945853029651913
52002,0.009186126373626374,0.00843492445054945,0.001738495879120879,0.06310096153846154,0.17659684065934067,0.03635817307692308,0.009529532967032968,0.39251373626373626,0.1537603021978022,0.13783482142857142,0.010946085164835164
53001,0.008534923339011924,0.006797274275979557,0.0016013628620102215,0.04976149914821124,0.25514480408858603,0.06166950596252129,0.00706984667802385,0.1607495741056218,0.27536626916524704,0.16163543441226577,0.011669505962521295
53002,0.007440640748171435,0.0067929416596894205,0.0016903366455506231,0.05511761267594509,0.289948026097534,0.05522819544714933,0.00842008815026619,0.15916020284039747,0.2610069351195084,0.14315729609326866,0.012037724522519392
53003,0.011248304167883087,0.006062063162233175,0.0021981418831893665,0.06348851986055537,0.26516803764317975,0.05376861122082739,0.009908811457814566,0.18811286084731502,0.24474936030636602,0.1416427675980148,0.013652521852621455
54001,0.005780159642504412,0.009309780936806827,0.001975292650939883,0.04617651344656186,0.198371193109143,0.08158606285316451,0.007334488285866943,0.169697067823778,0.2610462574680634,0.20803717436005376,0.0106860094231174
54002,0.005183691165105276,0.0100657857533317,0.0021300258242068952,0.04007464515277752,0.21633899455241182,0.08075248345931274,0.006974420840323462,0.15023279485777835,0.2904563533203898,0.18874290776799682,0.009047897306365573
54003,0.008757185598547752,0.008975695028070057,0.0018153091068006857,0.04437422261068343,0.1285339698120819,0.05232460416176421,0.007815914209836286,0.2640602413688775,0.20425589135038827,0.26479981174572226,0.014287155007227619
54004,0.009696160791395148,0.00837455183062469,0.0015702284682421292,0.05762738478448614,0.16335610164612285,0.05244563083928712,0.010389678364868754,0.3192667033053309,0.19181649263301143,0.17309151814922405,0.012365549187406767
54005,0.008459504926700312,0.009629095569975167,0.0023071377072819035,0.06153969398381799,0.16463991027797806,0.057293919730833934,0.009548986621805656,0.31312985660498277,0.19580229111591765,0.16569734839381559,0.011952255066890972
54006,0.007907277401121451,0.008628854046090708,0.0018941386930443017,0.05213391259902888,0.12804978878850287,0.0542084454533155,0.008388328497767623,0.30200989161317476,0.19751657371356413,0.22720644608469506,0.012056343109694683
55001,0.008073798796329792,0.008895977899825698,0.002071891340809682,0.06577432827967244,0.17553523859637585,0.04711086263031539,0.012595783865557273,0.32434965632913476,0.19222547439734272,0.1495379353438353,0.013829052520801131
55002,0.008544050528865912,0.006813609915424715,0.0024009863511496614,0.06060868248577794,0.1862819320369449,0.04440743224243473,0.011420908048711903,0.3217970625770587,0.19517207068849907,0.14981289610867168,0.012740369016460817
56001,0.004788709695986002,0.006561453189211589,0.0019339019926097316,0.04186667587572378,0.25983354629277894,0.07360338893301561,0.00821908346859136,0.12921458254193,0.31296980580400824,0.15135085356448066,0.009657998641664077
56002,0.0061332459384802656,0.007385645395383679,0.001720586169764502,0.04724003932768388,0.22347722271641932,0.07633784353200056,0.0111779577695585,0.16889835666463784,0.2673580223793249,0.17700969146495624,0.013261388641790346
56003,0.008303110012886427,0.006788622746535943,0.0019794614270721243,0.053498598435029826,0.19062612091985173,0.06267851686527706,0.011611069042020378,0.21255961632989254,0.2705219667078501,0.16571679088119246,0.015716126632391428
56004,0.008311147123509666,0.006852644982058108,0.0019909711772195856,0.05384882509549716,0.20703785160319482,0.06292394953119575,0.009491839333256164,0.21242041902998032,0.2510128487093414,0.17199907396689432,0.01411042944785276
56005,0.006645001697628171,0.007049198881182196,0.001729963945611227,0.03830172511357941,0.18772533992983137,0.09205995052626473,0.008277958319186433,0.148421205801038,0.3004155147046935,0.19771709430728687,0.01165704677369808
56006,0.008176514093187608,0.006971265784644041,0.00216396855397595,0.05053825293779275,0.1696797874380256,0.07675240364861534,0.012942723313337168,0.18819678417837674,0.2736461500534144,0.19430520174213164,0.016626948256498755
57001,0.00803313115885627,0.010162571776834623,0.0016301235075558427,0.0449091683432952,0.16257177683462323,0.059374678748182634,0.007254783898491769,0.25945398205395565,0.23034673167579633,0.20545430514149765,0.010808746860910812
57002,0.006216557862473809,0.010528320836724446,0.0021645396457081506,0.054667613292005056,0.20490398102131638,0.059845192124538954,0.008294515922353633,0.23061871201232922,0.2423764913678159,0.1708601014736186,0.009523974441115864
57003,0.005926504249693916,0.009439821140231027,0.001951842716965062,0.050978582962187484,0.1906772894227869,0.06517380272193339,0.008286459534751673,0.22792199726742018,0.25143282999449934,0.17719183065102825,0.011019039338502758
57004,0.010504267358614438,0.0097383311970488,0.0022821771344608745,0.07806296307875074,0.1955169287523056,0.04036014630943821,0.013208490949448213,0.33710569919029604,0.17399255947728764,0.12698908931753525,0.012239347234814143
57005,0.010651482765433873,0.01056167262407271,0.00237098773193469,0.07093204964704615,0.18278159969823793,0.04124081691304582,0.01846496506385501,0.3269628006394482,0.1858531065327897,0.1356312754836276,0.014549242900508325
57006,0.00953000223518176,0.011663584825147826,0.002235181760916831,0.057708329100034546,0.14396602523723406,0.046776258305732225,0.009916079084794667,0.33678093186759595,0.1688984617885518,0.19911405522930933,0.013411090565500985
